DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Weapon Desc,Status Desc,LOCATION
221812246,6/7/2022,6/6/2022,1915,Southeast,INDECENT EXPOSURE,29,F,B,,Adult Arrest,700 E  94TH                         ST
221110988,6/29/2022,6/29/2022,1805,Northeast,DISTURBING THE PEACE,23,F,H,,Adult Other,FLETCHER                     DR
221609466,6/13/2022,5/20/2022,1800,Foothill,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,M,H,,Invest Cont,12300    GLAMIS                       ST
221015180,10/12/2022,10/11/2022,1200,West Valley,BURGLARY FROM VEHICLE,52,F,B,,Invest Cont,17300    BURBANK                      BL
220811903,7/13/2022,7/12/2022,500,West LA,VEHICLE - STOLEN,0,,,,Invest Cont,1600    PONTIUS                      AV
221814214,7/13/2022,7/13/2022,2130,Southeast,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,,Invest Cont,11500 S  FIGUEROA                     ST
220715708,10/21/2022,10/21/2022,1615,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,,Invest Cont,100    THE GROVE                    DR
221914373,9/12/2022,9/12/2022,2145,Mission,BATTERY - SIMPLE ASSAULT,23,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,8300 N  SEPULVEDA                    BL
220612237,6/25/2022,6/25/2022,1340,Hollywood,BATTERY - SIMPLE ASSAULT,44,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1200    SUNSET PLAZA                 DR
220514675,10/9/2022,10/9/2022,837,Harbor,THEFT OF IDENTITY,31,M,H,,Invest Cont,1000 W  9TH                          ST
222118273,12/29/2022,12/29/2022,1613,Topanga,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),35,M,X,,Adult Arrest,21700    VICTORY                      BL
221513260,8/8/2022,8/6/2022,1,N Hollywood,THEFT OF IDENTITY,24,M,B,,Invest Cont,5600    FULCHER                      AV
231604982,2/1/2023,5/1/2022,200,Foothill,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7500    HOLLYWOOD                    WY
220127457,12/31/2022,12/30/2022,2030,Central,"BURGLARY FROM VEHICLE, ATTEMPTED",36,M,B,,Invest Cont,700    NORTH HILL PLACE             ST
220810881,6/17/2022,6/17/2022,900,West LA,BURGLARY,53,M,W,,Invest Cont,200 S  THURSTON                     AV
220910695,6/23/2022,6/22/2022,2200,Van Nuys,VEHICLE - STOLEN,0,,,,Invest Cont,15000    SHERMAN                      WY
221116680,11/24/2022,11/9/2022,1530,Northeast,THEFT PLAIN - PETTY ($950 & UNDER),38,M,W,,Invest Cont,2800 W  SUNSET                       BL
220618596,11/6/2022,11/6/2022,800,Hollywood,BATTERY - SIMPLE ASSAULT,20,M,O,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7000    HOLLYWOOD                    BL
220620705,12/28/2022,12/20/2022,1615,Hollywood,"BUNCO, GRAND THEFT",25,F,W,,Invest Cont,6600    SANTA MONICA                 BL
221511694,6/28/2022,6/27/2022,2300,N Hollywood,BURGLARY,0,M,O,,Invest Cont,6100    COLDWATER CANYON             AV
220911528,7/17/2022,7/17/2022,200,Van Nuys,VEHICLE - STOLEN,0,,,,Invest Cont,7700    BURNET                       AV
221917335,11/28/2022,11/17/2022,1900,Mission,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",40,F,H,,Invest Cont,15400    RYAN                         ST
220117907,8/9/2022,1/29/2022,1106,Central,THEFT OF IDENTITY,32,M,B,,Invest Cont,1300 S  FIGUEROA                     ST
220818185,12/10/2022,12/10/2022,200,West LA,THEFT PLAIN - PETTY ($950 & UNDER),37,M,W,,Invest Cont,200 S  BARRINGTON                   AV
222013300,8/9/2022,8/9/2022,1100,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,O,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400 N  WESTERN                      AV
220815076,9/29/2022,9/28/2022,1700,West LA,BURGLARY,48,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,17000    LIVORNO                      DR
221013307,8/27/2022,8/26/2022,2030,West Valley,VEHICLE - STOLEN,0,,,,Invest Cont,6400    BERTRAND                     AV
220512492,8/13/2022,8/13/2022,1515,Harbor,ROBBERY,0,X,X,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,200 W  ANAHEIM                      ST
221817122,9/8/2022,9/8/2022,2100,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,M,H,OTHER KNIFE,Adult Other,100 E  IMPERIAL                     HY
222113854,9/4/2022,9/4/2022,130,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,24100    KILLION                      ST
222012247,7/13/2022,7/6/2022,1700,Olympic,VEHICLE - STOLEN,0,,,,Adult Other,3800 W  6TH                          ST
221418567,11/6/2022,11/5/2022,1530,Pacific,VEHICLE - STOLEN,0,,,,Invest Cont,5900 W  CENTURY                      BL
221914871,9/23/2022,9/23/2022,2000,Mission,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,9100 N  SEPULVEDA                    BL
220119789,9/2/2022,8/31/2022,1228,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,,Invest Cont,600 S  BROADWAY
220515677,11/5/2022,11/4/2022,1945,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,,Invest Cont,900 W  ANAHEIM                      ST
220712565,8/6/2022,8/5/2022,2200,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5000 W  WASHINGTON                   BL
220615420,8/30/2022,6/4/2022,1300,Hollywood,THEFT OF IDENTITY,37,F,W,,Invest Cont,8000 W  SUNSET                       BL
221716061,11/10/2022,11/10/2022,1410,Devonshire,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,,Invest Cont,9500    COZYCROFT                    AV
220712281,7/29/2022,7/22/2022,1700,Wilshire,"BUNCO, GRAND THEFT",29,F,A,,Invest Cont,6200 W  6TH                          ST
221318271,9/26/2022,9/26/2022,430,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,H,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,27TH                         ST
220613383,7/18/2022,7/18/2022,2000,Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,,Invest Cont,8000 W  SUNSET                       BL
220117824,8/8/2022,8/6/2022,1205,Central,THEFT OF IDENTITY,40,M,B,,Invest Cont,400 E  7TH                          ST
221014506,9/26/2022,9/25/2022,1800,West Valley,BURGLARY FROM VEHICLE,63,M,H,,Invest Cont,18300    KITTRIDGE                    ST
221916799,11/12/2022,11/12/2022,1800,Mission,VEHICLE - STOLEN,0,,,,Invest Cont,15500    ROSCOE                       BL
221918480,12/28/2022,12/27/2022,1300,Mission,"BUNCO, GRAND THEFT",59,M,H,,Invest Cont,14100    JANNA                        WY
220716272,10/29/2022,10/28/2022,2145,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33,M,H,,Invest Cont,5800 W  3RD                          ST
222010991,6/10/2022,6/10/2022,2220,Olympic,ROBBERY,45,M,O,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 S  WESTERN                      AV
220216309,9/10/2022,9/10/2022,645,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,OTHER KNIFE,Invest Cont,BONNIE BRAE                  ST
221017353,12/6/2022,12/2/2022,1800,West Valley,THEFT OF IDENTITY,34,F,W,,Invest Cont,18300    ARMINTA                      ST
220710033,6/4/2022,6/1/2022,2300,Wilshire,VEHICLE - STOLEN,0,,,,Invest Cont,800 N  SYCAMORE                     AV
220811109,6/24/2022,6/24/2022,200,West LA,VEHICLE - STOLEN,0,,,,Invest Cont,12000    WILSHIRE                     BL
221216131,7/19/2022,7/19/2022,2000,77th Street,BATTERY - SIMPLE ASSAULT,35,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1500 W  FLORENCE                     AV
220916129,11/14/2022,11/6/2022,1530,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),73,M,W,,Invest Cont,14300    MOORPARK                     ST
221111338,7/9/2022,7/4/2022,345,Northeast,THEFT OF IDENTITY,44,M,H,,Invest Cont,4000    PERLITA                      AV
220816137,10/27/2022,10/26/2022,2200,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),71,M,O,,Invest Cont,400 S  GRETNA GREEN                 WY
231405768,2/9/2023,12/19/2022,1200,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,,,,Invest Cont,9200    AIRPORT                      BL
221317632,9/14/2022,9/13/2022,1302,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28,M,H,,Invest Cont,500 W  23RD                         ST
220911720,7/22/2022,6/2/2022,1802,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",38,M,W,,Invest Cont,4500    LONGRIDGE                    AV
220312462,6/19/2022,6/19/2022,30,Southwest,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,M,H,VERBAL THREAT,Invest Cont,4200    HALLDALE                     AV
220126986,12/23/2022,12/23/2022,1925,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,F,B,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,200 W  6TH                          ST
220515757,11/7/2022,11/7/2022,1810,Harbor,BATTERY - SIMPLE ASSAULT,46,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600 S  PACIFIC                      AV
220211613,6/2/2022,6/2/2022,810,Rampart,BURGLARY FROM VEHICLE,53,F,B,,Invest Cont,600    WITMER                       ST
220314236,7/25/2022,7/25/2022,1950,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,X,X,HAND GUN,Invest Cont,4200 S  VERMONT                      AV
220123994,11/7/2022,11/7/2022,440,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,O,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,900 E  2ND                          ST
221600895,12/14/2022,12/14/2022,2030,Foothill,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,8500    FOOTHILL                     BL
221322920,12/27/2022,12/27/2022,400,Newton,BURGLARY,0,M,O,,Invest Cont,1700    HOOPER                       AV
221419157,11/20/2022,11/20/2022,1400,Pacific,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,,Invest Cont,200    LINCOLN                      BL
220813299,8/15/2022,8/7/2022,2100,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),36,M,W,,Invest Cont,11800    DOROTHY                      ST
221512997,8/1/2022,7/31/2022,400,N Hollywood,EXTORTION,22,M,H,,Invest Cont,6200    AUCKLAND                     AV
220912396,8/9/2022,8/9/2022,2315,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6900    WOODMAN                      AV
221217966,8/4/2022,8/3/2022,1224,77th Street,THEFT OF IDENTITY,35,F,H,,Invest Cont,2100 W  85TH                         ST
221711928,8/3/2022,8/3/2022,330,Devonshire,BURGLARY,0,X,X,,Adult Arrest,20900    LASSEN                       ST
221614258,11/13/2022,11/13/2022,900,Foothill,OTHER MISCELLANEOUS CRIME,63,F,W,,Invest Cont,8700    LA TUNA CANYON               RD
221222012,10/20/2022,10/5/2022,600,77th Street,THEFT OF IDENTITY,54,M,W,,Invest Cont,6100 S  VICTORIA                     AV
222114686,9/25/2022,9/25/2022,2350,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,,Invest Cont,8300    TOPANGA CANYON               BL
220513189,9/1/2022,9/1/2022,1,Harbor,THEFT OF IDENTITY,33,F,B,,Invest Cont,20300    HARVARD                      BL
221515022,9/12/2022,9/11/2022,2358,N Hollywood,BURGLARY FROM VEHICLE,0,M,O,,Invest Cont,10600    BURBANK                      BL
221515196,9/20/2022,6/22/2022,2140,N Hollywood,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,M,O,,Adult Arrest,11600    SHERMAN                      WY
221318839,10/5/2022,10/5/2022,2030,Newton,ROBBERY,33,M,H,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,Invest Cont,MAIN                         ST
221710114,6/17/2022,6/17/2022,1330,Devonshire,CRIMINAL THREATS - NO WEAPON DISPLAYED,50,F,W,VERBAL THREAT,Invest Cont,19100    INDEX                        ST
220214328,8/5/2022,8/4/2022,1100,Rampart,VEHICLE - STOLEN,0,,,,Invest Cont,1300    TOBERMAN                     ST
221820385,11/8/2022,11/8/2022,2040,Southeast,VEHICLE - STOLEN,0,,,,Invest Cont,9600 S  CENTRAL                      AV
220314315,7/27/2022,7/26/2022,1530,Southwest,BATTERY - SIMPLE ASSAULT,24,M,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,4200    4TH                          AV
220912966,8/24/2022,8/23/2022,1600,Van Nuys,BATTERY - SIMPLE ASSAULT,22,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,14000    VENTURA                      BL
221111305,7/7/2022,7/3/2022,1,Northeast,THEFT OF IDENTITY,21,M,H,,Invest Cont,2700 W  SUNSET                       BL
220117912,8/9/2022,8/9/2022,1250,Central,BATTERY - SIMPLE ASSAULT,41,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000 N  ALAMEDA                      ST
220616915,10/2/2022,9/30/2022,100,Hollywood,BURGLARY FROM VEHICLE,46,M,W,,Invest Cont,1500 N  MCCADDEN                     PL
221316678,8/28/2022,8/28/2022,100,Newton,VEHICLE - STOLEN,0,,,,Invest Cont,200 W  42ND                         ST
221014811,9/27/2022,9/25/2022,1700,West Valley,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,W,,Invest Cont,7000    BERTRAND                     AV
221217738,8/12/2022,8/12/2022,500,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),24,F,H,,Invest Cont,8300 S  MAIN                         ST
220514734,10/11/2022,10/11/2022,630,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,300 W  13TH                         ST
221916536,11/5/2022,11/5/2022,1350,Mission,SHOPLIFTING - PETTY THEFT ($950 & UNDER),57,M,A,,Invest Cont,11100 N  SEPULVEDA                    BL
221421545,12/27/2022,12/26/2022,330,Pacific,VEHICLE - STOLEN,0,,,,Invest Cont,400    CARROLL CANAL
220122871,10/9/2022,10/1/2022,1942,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),25,M,H,,Invest Cont,600 S  BROADWAY
221915519,10/11/2022,10/8/2022,1025,Mission,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),30,M,F,,Invest Cont,15000    CORE                         LN
221314541,7/15/2022,7/1/2022,800,Newton,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),71,M,B,,Invest Cont,700    TOWNE                        AV
221813842,7/6/2022,7/6/2022,1405,Southeast,THEFT OF IDENTITY,23,F,H,,Invest Cont,700 E  110TH                        ST
220413562,9/22/2022,9/20/2022,1130,Hollenbeck,OTHER ASSAULT,15,F,H,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,3500 N  BROADWAY
220716274,11/6/2022,11/6/2022,800,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5200    WILSHIRE                     BL
220912846,8/21/2022,8/21/2022,600,Van Nuys,THEFT OF IDENTITY,32,F,W,,Invest Cont,14600    VANOWEN                      ST
220313481,7/10/2022,5/17/2022,1200,Southwest,THEFT OF IDENTITY,25,M,H,,Invest Cont,1400 W  22ND                         ST
221413205,6/29/2022,6/29/2022,2230,Pacific,BATTERY - SIMPLE ASSAULT,41,F,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1600    ELECTRIC                     AV
221820157,11/3/2022,11/3/2022,1705,Southeast,THEFT OF IDENTITY,48,F,H,,Invest Cont,900 E  109TH                        ST
221412712,6/20/2022,6/13/2022,800,Pacific,CRIMINAL THREATS - NO WEAPON DISPLAYED,51,F,B,VERBAL THREAT,Invest Cont,4400    INGLEWOOD                    BL
221822316,12/17/2022,12/17/2022,1445,Southeast,ROBBERY,0,X,X,VERBAL THREAT,Invest Cont,10300    AVALON                       BL
220412586,8/29/2022,8/27/2022,2100,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33,M,H,,Invest Cont,MICHIGAN                     AV
221223538,11/14/2022,11/14/2022,1701,77th Street,BURGLARY FROM VEHICLE,40,M,B,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,5400    HILLCREST                    DR
221114853,10/9/2022,10/9/2022,42,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,H,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,1800    HILLHURST                    AV
220313675,7/13/2022,7/13/2022,1945,Southwest,BURGLARY FROM VEHICLE,21,X,X,,Invest Cont,2800    ELLENDALE                    PL
221712553,8/21/2022,8/21/2022,700,Devonshire,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,9200    WINNETKA                     AV
220411905,8/9/2022,7/2/2022,1315,Hollenbeck,THEFT OF IDENTITY,28,F,H,,Invest Cont,200    HOLLENBECK                   DR
221512457,7/14/2022,7/12/2022,2245,N Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),21,F,H,,Invest Cont,13100    BARBARA ANN                  ST
221217689,8/14/2022,8/14/2022,1140,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),52,F,B,,Invest Cont,3600 W  63RD                         ST
222015956,10/11/2022,10/11/2022,802,Olympic,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26,F,H,,Adult Other,800 S  HOBART                       BL
221320798,11/12/2022,11/6/2022,1100,Newton,OTHER ASSAULT,40,M,H,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,600 E  MARTIN LUTHER KING JR        BL
221222565,10/29/2022,10/29/2022,1800,77th Street,BATTERY - SIMPLE ASSAULT,81,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,8900 S  HOBART                       BL
221915345,10/5/2022,10/3/2022,618,Mission,THEFT OF IDENTITY,25,F,W,,Invest Cont,7800    VAN NUYS                     BL
220715302,10/14/2022,10/12/2022,1530,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,400 S  FAIRFAX                      AV
231304162,1/4/2023,12/22/2022,2200,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,,Invest Cont,21ST                         ST
221321364,11/23/2022,11/23/2022,1440,Newton,BURGLARY FROM VEHICLE,41,F,H,,Invest Cont,4500 S  ALAMEDA                      ST
221213097,6/3/2022,6/3/2022,400,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34,M,H,,Invest Cont,1600 W  56TH                         ST
220118032,8/11/2022,8/11/2022,1430,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,50,M,H,OTHER KNIFE,Adult Arrest,500    STANFORD                     AV
221216445,7/25/2022,7/25/2022,1340,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,B,CLUB/BAT,Invest Cont,100 W  85TH                         ST
220116149,7/13/2022,7/13/2022,50,Central,"THEFT, PERSON",24,M,H,BLUNT INSTRUMENT,Invest Cont,1400    WRIGHT                       ST
221918152,12/20/2022,12/19/2022,1100,Mission,VIOLATION OF RESTRAINING ORDER,39,F,O,,Invest Cont,8100    MURIETTA                     AV
221117999,12/31/2022,12/30/2022,1100,Northeast,VEHICLE - STOLEN,0,,,,Invest Cont,6100    MESA                         AV
220516168,11/19/2022,11/19/2022,2110,Harbor,BATTERY - SIMPLE ASSAULT,20,F,H,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,400 W  ANAHEIM                      ST
221317580,9/13/2022,5/19/2022,1200,Newton,DOCUMENT FORGERY / STOLEN FELONY,0,X,X,,Invest Cont,1300 E  7TH                          ST
220613869,7/21/2022,7/21/2022,855,Hollywood,BURGLARY FROM VEHICLE,42,F,H,,Invest Cont,1000 N  HIGHLAND                     AV
220514208,9/27/2022,9/27/2022,1405,Harbor,BATTERY - SIMPLE ASSAULT,70,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,PASEO DEL MAR
221112111,7/29/2022,7/29/2022,1640,Northeast,VEHICLE - STOLEN,0,,,,Invest Cont,1400 N  HOOVER                       ST
221320619,11/8/2022,11/8/2022,1035,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,H,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,300 W  61ST                         ST
220221689,12/15/2022,12/15/2022,200,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,36,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,200    WITMER                       ST
221614244,11/12/2022,11/12/2022,2340,Foothill,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,11000    DE HAVEN                     AV
230504048,1/2/2023,12/29/2022,200,Harbor,BRANDISH WEAPON,37,F,H,HAND GUN,Invest Cont,700 W  3RD                          ST
220319969,11/8/2022,11/1/2022,600,Southwest,THEFT OF IDENTITY,30,F,B,,Invest Cont,1500 W  37TH                         PL
221812883,6/18/2022,6/13/2022,400,Southeast,VEHICLE - STOLEN,0,,,,Invest Cont,107TH                        ST
220710254,6/10/2022,6/6/2022,1500,Wilshire,VEHICLE - STOLEN,0,,,,Adult Other,2300    CRENSHAW                     BL
220415370,10/16/2022,10/16/2022,1135,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",8,F,H,AIR PISTOL/REVOLVER/RIFLE/BB GUN,Juv Arrest,300 S  BOYLE                        AV
221414840,8/8/2022,6/28/2022,558,Pacific,"BUNCO, GRAND THEFT",0,X,X,,Invest Cont,12300    PALMS                        BL
220115602,7/6/2022,7/5/2022,1900,Central,BURGLARY FROM VEHICLE,25,M,H,,Invest Cont,ROSE
221011207,7/4/2022,7/4/2022,1600,West Valley,VIOLATION OF COURT ORDER,40,M,W,,Invest Cont,4300    BERGAMO                      DR
221917815,12/12/2022,12/11/2022,1630,Mission,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,15100    TAMARACK                     CT
220812122,7/17/2022,7/10/2022,1000,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,,Invest Cont,8600    GUTHRIE                      AV
221608977,6/2/2022,5/30/2022,2330,Foothill,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),51,M,H,,Invest Cont,10900    TAMARACK                     AV
221417492,9/13/2022,9/13/2022,1200,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,F,W,,Invest Cont,64TH
221413187,6/29/2022,6/29/2022,2130,Pacific,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,B,HAND GUN,Invest Cont,6100 W  CENTURY                      BL
